<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDCHF,20081212,00:00:00,1.1845,1.1740,1.1865,1.1763
USDCHF,20081215,00:00:00,1.1737,1.1559,1.1747,1.1574
USDCHF,20081216,00:00:00,1.1574,1.1143,1.1584,1.1195
USDCHF,20081217,00:00:00,1.1194,1.0712,1.1243,1.0734
USDCHF,20081218,00:00:00,1.0734,1.0414,1.0865,1.0814
USDCHF,20081219,00:00:00,1.0813,1.0741,1.1132,1.1033
USDCHF,20081222,00:00:00,1.1041,1.0880,1.1043,1.0922
USDCHF,20081223,00:00:00,1.0923,1.0829,1.0944,1.0884
USDCHF,20081224,00:00:00,1.0884,1.0713,1.0887,1.0734
USDCHF,20081226,00:00:00,1.0779,1.0667,1.0797,1.0677
USDCHF,20081229,00:00:00,1.0666,1.0370,1.0670,1.0599
USDCHF,20081230,00:00:00,1.0598,1.0484,1.0634,1.0560
USDCHF,20081231,00:00:00,1.0560,1.0540,1.0740,1.0685
USDCHF,20090101,00:00:00,1.0616,1.0609,1.0650,1.0650
USDCHF,20090102,00:00:00,1.0651,1.0614,1.0843,1.0828
USDCHF,20090105,00:00:00,1.0811,1.0704,1.1121,1.1103
USDCHF,20090106,00:00:00,1.1104,1.1071,1.1276,1.1162
USDCHF,20090107,00:00:00,1.1162,1.0868,1.1205,1.1009
USDCHF,20090108,00:00:00,1.1009,1.0863,1.1082,1.0932
USDCHF,20090109,00:00:00,1.0932,1.0887,1.1186,1.1138
USDCHF,20090112,00:00:00,1.1112,1.1096,1.1239,1.1143
USDCHF,20090113,00:00:00,1.1144,1.1136,1.1250,1.1189
USDCHF,20090114,00:00:00,1.1189,1.1122,1.1238,1.1175
USDCHF,20090115,00:00:00,1.1176,1.1135,1.1286,1.1232
USDCHF,20090116,00:00:00,1.1234,1.1108,1.1236,1.1169
USDCHF,20090119,00:00:00,1.1135,1.1122,1.1355,1.1343
USDCHF,20090120,00:00:00,1.1344,1.1315,1.1515,1.1493
USDCHF,20090121,00:00:00,1.1493,1.1381,1.1613,1.1516
USDCHF,20090122,00:00:00,1.1515,1.1507,1.1594,1.1522
USDCHF,20090123,00:00:00,1.1522,1.1518,1.1713,1.1559
USDCHF,20090126,00:00:00,1.1562,1.1327,1.1641,1.1348
USDCHF,20090127,00:00:00,1.1348,1.1313,1.1432,1.1413
USDCHF,20090128,00:00:00,1.1413,1.1328,1.1564,1.1527
USDCHF,20090129,00:00:00,1.1527,1.1406,1.1578,1.1545
USDCHF,20090130,00:00:00,1.1544,1.1514,1.1655,1.1595
USDCHF,20090202,00:00:00,1.1638,1.1576,1.1683,1.1627
USDCHF,20090203,00:00:00,1.1627,1.1400,1.1664,1.1440
USDCHF,20090204,00:00:00,1.1440,1.1410,1.1633,1.1594
USDCHF,20090205,00:00:00,1.1594,1.1571,1.1727,1.1719
USDCHF,20090206,00:00:00,1.1720,1.1590,1.1741,1.1636
USDCHF,20090209,00:00:00,1.1596,1.1502,1.1676,1.1641
USDCHF,20090210,00:00:00,1.1641,1.1505,1.1778,1.1561
USDCHF,20090211,00:00:00,1.1561,1.1511,1.1629,1.1601
USDCHF,20090212,00:00:00,1.1601,1.1559,1.1712,1.1606
USDCHF,20090213,00:00:00,1.1606,1.1559,1.1658,1.1601
USDCHF,20090216,00:00:00,1.1637,1.1579,1.1704,1.1601
USDCHF,20090217,00:00:00,1.1602,1.1594,1.1775,1.1699
USDCHF,20090218,00:00:00,1.1699,1.1650,1.1824,1.1753
USDCHF,20090219,00:00:00,1.1753,1.1701,1.1797,1.1721
USDCHF,20090220,00:00:00,1.1721,1.1462,1.1882,1.1526
USDCHF,20090223,00:00:00,1.1577,1.1461,1.1694,1.1682
USDCHF,20090224,00:00:00,1.1682,1.1532,1.1710,1.1582
USDCHF,20090225,00:00:00,1.1582,1.1547,1.1740,1.1697
USDCHF,20090226,00:00:00,1.1698,1.1594,1.1727,1.1646
USDCHF,20090227,00:00:00,1.1646,1.1611,1.1758,1.1697
USDCHF,20090302,00:00:00,1.1715,1.1664,1.1794,1.1765
USDCHF,20090303,00:00:00,1.1766,1.1681,1.1786,1.1770
USDCHF,20090304,00:00:00,1.1771,1.1646,1.1846,1.1681
USDCHF,20090305,00:00:00,1.1680,1.1673,1.1808,1.1705
USDCHF,20090306,00:00:00,1.1706,1.1485,1.1710,1.1595
USDCHF,20090309,00:00:00,1.1578,1.1533,1.1679,1.1601
USDCHF,20090310,00:00:00,1.1601,1.1432,1.1648,1.1594
USDCHF,20090311,00:00:00,1.1594,1.1519,1.1674,1.1543
USDCHF,20090312,00:00:00,1.1542,1.1495,1.1964,1.1877
USDCHF,20090313,00:00:00,1.1878,1.1833,1.1932,1.1849
USDCHF,20090316,00:00:00,1.1905,1.1803,1.1909,1.1854
USDCHF,20090317,00:00:00,1.1853,1.1800,1.1900,1.1802
USDCHF,20090318,00:00:00,1.1802,1.1374,1.1827,1.1402
USDCHF,20090319,00:00:00,1.1401,1.1158,1.1456,1.1238
USDCHF,20090320,00:00:00,1.1239,1.1168,1.1296,1.1271
USDCHF,20090323,00:00:00,1.1236,1.1169,1.1338,1.1247
USDCHF,20090324,00:00:00,1.1247,1.1207,1.1322,1.1292
USDCHF,20090325,00:00:00,1.1292,1.1168,1.1326,1.1209
USDCHF,20090326,00:00:00,1.1210,1.1181,1.1287,1.1262
USDCHF,20090327,00:00:00,1.1263,1.1223,1.1477,1.1440
USDCHF,20090330,00:00:00,1.1488,1.1439,1.1546,1.1485
USDCHF,20090331,00:00:00,1.1485,1.1356,1.1514,1.1396
USDCHF,20090401,00:00:00,1.1395,1.1369,1.1503,1.1459
USDCHF,20090402,00:00:00,1.1460,1.1306,1.1484,1.1335
USDCHF,20090403,00:00:00,1.1335,1.1297,1.1388,1.1307
USDCHF,20090406,00:00:00,1.1294,1.1239,1.1403,1.1367
USDCHF,20090407,00:00:00,1.1366,1.1344,1.1481,1.1427
USDCHF,20090408,00:00:00,1.1426,1.1414,1.1516,1.1470
USDCHF,20090409,00:00:00,1.1470,1.1426,1.1602,1.1562
USDCHF,20090410,00:00:00,1.1565,1.1549,1.1621,1.1549
USDCHF,20090413,00:00:00,1.1548,1.1302,1.1603,1.1329
USDCHF,20090414,00:00:00,1.1330,1.1320,1.1445,1.1371
USDCHF,20090415,00:00:00,1.1371,1.1366,1.1485,1.1436
USDCHF,20090416,00:00:00,1.1436,1.1397,1.1516,1.1471
USDCHF,20090417,00:00:00,1.1470,1.1457,1.1686,1.1671
USDCHF,20090420,00:00:00,1.1663,1.1653,1.1739,1.1686
USDCHF,20090421,00:00:00,1.1687,1.1634,1.1716,1.1674
USDCHF,20090422,00:00:00,1.1675,1.1598,1.1719,1.1636
USDCHF,20090423,00:00:00,1.1636,1.1500,1.1673,1.1513
USDCHF,20090424,00:00:00,1.1513,1.1348,1.1524,1.1394
USDCHF,20090427,00:00:00,1.1377,1.1359,1.1600,1.1563
USDCHF,20090428,00:00:00,1.1564,1.1418,1.1594,1.1438
USDCHF,20090429,00:00:00,1.1438,1.1300,1.1445,1.1368
USDCHF,20090430,00:00:00,1.1367,1.1270,1.1431,1.1409
USDCHF,20090501,00:00:00,1.1410,1.1332,1.1410,1.1359
USDCHF,20090504,00:00:00,1.1349,1.1251,1.1419,1.1258
USDCHF,20090505,00:00:00,1.1258,1.1244,1.1359,1.1338
USDCHF,20090506,00:00:00,1.1338,1.1287,1.1384,1.1329
USDCHF,20090507,00:00:00,1.1329,1.1252,1.1418,1.1301
USDCHF,20090508,00:00:00,1.1302,1.1056,1.1334,1.1064
USDCHF,20090511,00:00:00,1.1040,1.1019,1.1103,1.1099
USDCHF,20090512,00:00:00,1.1099,1.1003,1.1104,1.1055
USDCHF,20090513,00:00:00,1.1054,1.0976,1.1098,1.1074
USDCHF,20090514,00:00:00,1.1073,1.1025,1.1120,1.1042
USDCHF,20090515,00:00:00,1.1042,1.1036,1.1245,1.1219
USDCHF,20090518,00:00:00,1.1217,1.1137,1.1260,1.1141
USDCHF,20090519,00:00:00,1.1143,1.1069,1.1162,1.1092
USDCHF,20090520,00:00:00,1.1092,1.0967,1.1126,1.1010
USDCHF,20090521,00:00:00,1.1010,1.0914,1.1053,1.0923
USDCHF,20090522,00:00:00,1.0923,1.0809,1.0929,1.0845
USDCHF,20090525,00:00:00,1.0836,1.0816,1.0870,1.0826
USDCHF,20090526,00:00:00,1.0826,1.0812,1.0924,1.0837
USDCHF,20090527,00:00:00,1.0837,1.0809,1.0933,1.0924
USDCHF,20090528,00:00:00,1.0924,1.0801,1.0952,1.0850
USDCHF,20090529,00:00:00,1.0850,1.0654,1.0857,1.0674
USDCHF,20090601,00:00:00,1.0668,1.0617,1.0722,1.0706
USDCHF,20090602,00:00:00,1.0706,1.0589,1.0741,1.0611
USDCHF,20090603,00:00:00,1.0612,1.0601,1.0745,1.0708
USDCHF,20090604,00:00:00,1.0707,1.0640,1.0762,1.0692
USDCHF,20090605,00:00:00,1.0692,1.0661,1.0904,1.0860
USDCHF,20090608,00:00:00,1.0873,1.0833,1.0984,1.0914
USDCHF,20090609,00:00:00,1.0914,1.0760,1.0951,1.0774
USDCHF,20090610,00:00:00,1.0773,1.0718,1.0855,1.0819
USDCHF,20090611,00:00:00,1.0819,1.0648,1.0837,1.0709
USDCHF,20090612,00:00:00,1.0709,1.0685,1.0844,1.0804
USDCHF,20090615,00:00:00,1.0805,1.0782,1.0948,1.0924
USDCHF,20090616,00:00:00,1.0924,1.0821,1.0954,1.0884
USDCHF,20090617,00:00:00,1.0884,1.0762,1.0921,1.0796
USDCHF,20090618,00:00:00,1.0795,1.0760,1.0895,1.0854
USDCHF,20090619,00:00:00,1.0855,1.0764,1.0890,1.0803
USDCHF,20090622,00:00:00,1.0796,1.0795,1.0894,1.0864
USDCHF,20090623,00:00:00,1.0864,1.0641,1.0880,1.0666
USDCHF,20090624,00:00:00,1.0666,1.0631,1.1019,1.0978
USDCHF,20090625,00:00:00,1.0979,1.0919,1.1014,1.0930
USDCHF,20090626,00:00:00,1.0931,1.0795,1.0944,1.0811
USDCHF,20090629,00:00:00,1.0824,1.0807,1.0909,1.0837
USDCHF,20090630,00:00:00,1.0836,1.0776,1.0888,1.0857
USDCHF,20090701,00:00:00,1.0857,1.0706,1.0884,1.0741
USDCHF,20090702,00:00:00,1.0741,1.0739,1.0899,1.0888
USDCHF,20090703,00:00:00,1.0887,1.0828,1.0893,1.0867
USDCHF,20090706,00:00:00,1.0879,1.0836,1.0953,1.0852
USDCHF,20090707,00:00:00,1.0852,1.0799,1.0913,1.0889
USDCHF,20090708,00:00:00,1.0888,1.0875,1.0940,1.0904
USDCHF,20090709,00:00:00,1.0904,1.0748,1.0914,1.0782
USDCHF,20090710,00:00:00,1.0781,1.0777,1.0922,1.0846
USDCHF,20090713,00:00:00,1.0848,1.0807,1.0888,1.0825
USDCHF,20090714,00:00:00,1.0824,1.0805,1.0936,1.0879
USDCHF,20090715,00:00:00,1.0878,1.0721,1.0890,1.0751
USDCHF,20090716,00:00:00,1.0750,1.0701,1.0788,1.0732
USDCHF,20090717,00:00:00,1.0732,1.0731,1.0814,1.0766
USDCHF,20090720,00:00:00,1.0760,1.0654,1.0766,1.0677
USDCHF,20090721,00:00:00,1.0677,1.0622,1.0714,1.0664
USDCHF,20090722,00:00:00,1.0664,1.0629,1.0711,1.0666
USDCHF,20090723,00:00:00,1.0666,1.0631,1.0768,1.0745
USDCHF,20090724,00:00:00,1.0745,1.0672,1.0756,1.0708
USDCHF,20090727,00:00:00,1.0694,1.0652,1.0739,1.0698
USDCHF,20090728,00:00:00,1.0698,1.0655,1.0793,1.0749
USDCHF,20090729,00:00:00,1.0750,1.0729,1.0905,1.0878
USDCHF,20090730,00:00:00,1.0877,1.0840,1.0932,1.0880
USDCHF,20090731,00:00:00,1.0880,1.0657,1.0889,1.0685
USDCHF,20090803,00:00:00,1.0673,1.0561,1.0730,1.0588
USDCHF,20090804,00:00:00,1.0588,1.0576,1.0643,1.0604
USDCHF,20090805,00:00:00,1.0605,1.0583,1.0657,1.0611
USDCHF,20090806,00:00:00,1.0611,1.0601,1.0678,1.0648
USDCHF,20090807,00:00:00,1.0648,1.0581,1.0842,1.0820
USDCHF,20090810,00:00:00,1.0818,1.0795,1.0880,1.0848
USDCHF,20090811,00:00:00,1.0847,1.0789,1.0862,1.0816
USDCHF,20090812,00:00:00,1.0816,1.0731,1.0844,1.0765
USDCHF,20090813,00:00:00,1.0765,1.0673,1.0767,1.0705
USDCHF,20090814,00:00:00,1.0704,1.0669,1.0750,1.0729
USDCHF,20090817,00:00:00,1.0733,1.0726,1.0832,1.0783
USDCHF,20090818,00:00:00,1.0782,1.0741,1.0799,1.0755
USDCHF,20090819,00:00:00,1.0755,1.0622,1.0779,1.0648
USDCHF,20090820,00:00:00,1.0648,1.0617,1.0682,1.0634
USDCHF,20090821,00:00:00,1.0633,1.0551,1.0654,1.0569
USDCHF,20090824,00:00:00,1.0566,1.0562,1.0628,1.0614
USDCHF,20090825,00:00:00,1.0615,1.0565,1.0637,1.0612
USDCHF,20090826,00:00:00,1.0612,1.0579,1.0712,1.0682
USDCHF,20090827,00:00:00,1.0683,1.0528,1.0702,1.0584
USDCHF,20090828,00:00:00,1.0584,1.0538,1.0616,1.0595
USDCHF,20090831,00:00:00,1.0599,1.0554,1.0633,1.0590
USDCHF,20090901,00:00:00,1.0590,1.0542,1.0703,1.0655
USDCHF,20090902,00:00:00,1.0655,1.0579,1.0684,1.0608
USDCHF,20090903,00:00:00,1.0609,1.0545,1.0634,1.0617
USDCHF,20090904,00:00:00,1.0617,1.0576,1.0696,1.0603
USDCHF,20090907,00:00:00,1.0602,1.0555,1.0607,1.0594
USDCHF,20090908,00:00:00,1.0594,1.0430,1.0601,1.0463
USDCHF,20090909,00:00:00,1.0462,1.0382,1.0487,1.0402
USDCHF,20090910,00:00:00,1.0403,1.0358,1.0461,1.0384
USDCHF,20090911,00:00:00,1.0385,1.0338,1.0397,1.0371
USDCHF,20090914,00:00:00,1.0360,1.0327,1.0421,1.0337
USDCHF,20090915,00:00:00,1.0337,1.0322,1.0417,1.0344
USDCHF,20090916,00:00:00,1.0344,1.0296,1.0365,1.0319
USDCHF,20090917,00:00:00,1.0318,1.0273,1.0353,1.0282
USDCHF,20090918,00:00:00,1.0282,1.0274,1.0345,1.0300
USDCHF,20090921,00:00:00,1.0309,1.0289,1.0387,1.0323
USDCHF,20090922,00:00:00,1.0323,1.0215,1.0323,1.0237
USDCHF,20090923,00:00:00,1.0237,1.0186,1.0291,1.0290
USDCHF,20090924,00:00:00,1.0291,1.0207,1.0321,1.0292
USDCHF,20090925,00:00:00,1.0292,1.0242,1.0339,1.0291
USDCHF,20090928,00:00:00,1.0266,1.0249,1.0372,1.0323
USDCHF,20090929,00:00:00,1.0324,1.0311,1.0403,1.0361
USDCHF,20090930,00:00:00,1.0361,1.0281,1.0446,1.0356
USDCHF,20091001,00:00:00,1.0355,1.0336,1.0450,1.0409
USDCHF,20091002,00:00:00,1.0409,1.0308,1.0434,1.0355
USDCHF,20091005,00:00:00,1.0342,1.0305,1.0356,1.0318
USDCHF,20091006,00:00:00,1.0318,1.0235,1.0322,1.0266
USDCHF,20091007,00:00:00,1.0266,1.0256,1.0357,1.0330
USDCHF,20091008,00:00:00,1.0330,1.0230,1.0332,1.0258
USDCHF,20091009,00:00:00,1.0258,1.0258,1.0350,1.0324
USDCHF,20091012,00:00:00,1.0315,1.0231,1.0350,1.0264
USDCHF,20091013,00:00:00,1.0264,1.0191,1.0276,1.0214
USDCHF,20091014,00:00:00,1.0214,1.0127,1.0225,1.0140
USDCHF,20091015,00:00:00,1.0140,1.0115,1.0194,1.0151
USDCHF,20091016,00:00:00,1.0152,1.0128,1.0221,1.0183
USDCHF,20091019,00:00:00,1.0187,1.0101,1.0227,1.0112
USDCHF,20091020,00:00:00,1.0111,1.0081,1.0166,1.0122
USDCHF,20091021,00:00:00,1.0121,1.0033,1.0152,1.0062
USDCHF,20091022,00:00:00,1.0061,1.0039,1.0120,1.0047
USDCHF,20091023,00:00:00,1.0048,1.0031,1.0099,1.0093
USDCHF,20091026,00:00:00,1.0076,1.0050,1.0200,1.0184
USDCHF,20091027,00:00:00,1.0185,1.0148,1.0248,1.0214
USDCHF,20091028,00:00:00,1.0213,1.0190,1.0275,1.0262
USDCHF,20091029,00:00:00,1.0263,1.0166,1.0284,1.0180
USDCHF,20091030,00:00:00,1.0180,1.0155,1.0273,1.0261
USDCHF,20091102,00:00:00,1.0248,1.0163,1.0266,1.0214
USDCHF,20091103,00:00:00,1.0214,1.0193,1.0336,1.0261
USDCHF,20091104,00:00:00,1.0260,1.0127,1.0275,1.0146
USDCHF,20091105,00:00:00,1.0147,1.0130,1.0191,1.0158
USDCHF,20091106,00:00:00,1.0158,1.0125,1.0199,1.0172
USDCHF,20091109,00:00:00,1.0152,1.0053,1.0171,1.0078
USDCHF,20091110,00:00:00,1.0078,1.0059,1.0107,1.0076
USDCHF,20091111,00:00:00,1.0075,1.0033,1.0097,1.0076
USDCHF,20091112,00:00:00,1.0076,1.0057,1.0191,1.0172
USDCHF,20091113,00:00:00,1.0173,1.0100,1.0184,1.0116
USDCHF,20091116,00:00:00,1.0113,1.0045,1.0141,1.0078
USDCHF,20091117,00:00:00,1.0079,1.0059,1.0206,1.0167
USDCHF,20091118,00:00:00,1.0167,1.0075,1.0167,1.0098
USDCHF,20091119,00:00:00,1.0098,1.0096,1.0193,1.0133
USDCHF,20091120,00:00:00,1.0134,1.0121,1.0221,1.0172
USDCHF,20091123,00:00:00,1.0184,1.0070,1.0185,1.0098
USDCHF,20091124,00:00:00,1.0098,1.0074,1.0150,1.0088
USDCHF,20091125,00:00:00,1.0087,0.9954,1.0093,0.9961
USDCHF,20091126,00:00:00,0.9961,0.9916,1.0068,1.0032
USDCHF,20091127,00:00:00,1.0032,1.0024,1.0173,1.0052
USDCHF,20091130,00:00:00,1.0040,0.9992,1.0074,1.0050
USDCHF,20091201,00:00:00,1.0050,0.9968,1.0073,0.9996
USDCHF,20091202,00:00:00,0.9995,0.9977,1.0024,1.0016
USDCHF,20091203,00:00:00,1.0017,0.9960,1.0018,1.0008
USDCHF,20091204,00:00:00,1.0008,0.9986,1.0189,1.0168
USDCHF,20091207,00:00:00,1.0153,1.0135,1.0242,1.0192
USDCHF,20091208,00:00:00,1.0192,1.0163,1.0284,1.0267
USDCHF,20091209,00:00:00,1.0267,1.0217,1.0298,1.0256
USDCHF,20091210,00:00:00,1.0257,1.0236,1.0299,1.0255
USDCHF,20091211,00:00:00,1.0255,1.0233,1.0366,1.0339
USDCHF,20091214,00:00:00,1.0351,1.0293,1.0352,1.0318
USDCHF,20091215,00:00:00,1.0318,1.0310,1.0427,1.0402
USDCHF,20091216,00:00:00,1.0402,1.0344,1.0423,1.0386
USDCHF,20091217,00:00:00,1.0386,1.0381,1.0505,1.0467
USDCHF,20091218,00:00:00,1.0467,1.0385,1.0495,1.0426
USDCHF,20091221,00:00:00,1.0408,1.0391,1.0479,1.0459
USDCHF,20091222,00:00:00,1.0459,1.0440,1.0501,1.0480
USDCHF,20091223,00:00:00,1.0481,1.0358,1.0496,1.0393
USDCHF,20091224,00:00:00,1.0393,1.0319,1.0394,1.0387
USDCHF,20091228,00:00:00,1.0360,1.0326,1.0387,1.0352
USDCHF,20091229,00:00:00,1.0352,1.0278,1.0383,1.0366
USDCHF,20091230,00:00:00,1.0367,1.0350,1.0420,1.0364
USDCHF,20091231,00:00:00,1.0364,1.0284,1.0383,1.0346
USDCHF,20100104,00:00:00,1.0343,1.0262,1.0417,1.0295
USDCHF,20100105,00:00:00,1.0296,1.0251,1.0358,1.0336
USDCHF,20100106,00:00:00,1.0336,1.0247,1.0377,1.0281
USDCHF,20100107,00:00:00,1.0281,1.0243,1.0368,1.0348
USDCHF,20100108,00:00:00,1.0347,1.0215,1.0382,1.0231
USDCHF,20100111,00:00:00,1.0238,1.0129,1.0238,1.0159
USDCHF,20100112,00:00:00,1.0159,1.0143,1.0206,1.0181
USDCHF,20100113,00:00:00,1.0181,1.0137,1.0216,1.0188
USDCHF,20100114,00:00:00,1.0187,1.0158,1.0232,1.0185
USDCHF,20100115,00:00:00,1.0185,1.0178,1.0284,1.0264
USDCHF,20100118,00:00:00,1.0280,1.0234,1.0289,1.0248
USDCHF,20100119,00:00:00,1.0248,1.0229,1.0353,1.0321
USDCHF,20100120,00:00:00,1.0322,1.0322,1.0460,1.0435
USDCHF,20100121,00:00:00,1.0435,1.0401,1.0492,1.0423
USDCHF,20100122,00:00:00,1.0423,1.0374,1.0442,1.0413
USDCHF,20100125,00:00:00,1.0401,1.0366,1.0422,1.0396
USDCHF,20100126,00:00:00,1.0396,1.0377,1.0489,1.0459
USDCHF,20100127,00:00:00,1.0459,1.0445,1.0523,1.0492
USDCHF,20100128,00:00:00,1.0492,1.0476,1.0553,1.0523
USDCHF,20100129,00:00:00,1.0523,1.0481,1.0640,1.0604
USDCHF,20100201,00:00:00,1.0616,1.0552,1.0621,1.0559
USDCHF,20100202,00:00:00,1.0559,1.0539,1.0604,1.0550
USDCHF,20100203,00:00:00,1.0549,1.0496,1.0598,1.0584
USDCHF,20100204,00:00:00,1.0584,1.0578,1.0673,1.0666
USDCHF,20100205,00:00:00,1.0666,1.0645,1.0793,1.0727
USDCHF,20100208,00:00:00,1.0752,1.0682,1.0771,1.0726
USDCHF,20100209,00:00:00,1.0725,1.0608,1.0745,1.0640
USDCHF,20100210,00:00:00,1.0640,1.0617,1.0718,1.0675
USDCHF,20100211,00:00:00,1.0675,1.0625,1.0781,1.0705
USDCHF,20100212,00:00:00,1.0704,1.0699,1.0825,1.0764
USDCHF,20100215,00:00:00,1.0766,1.0752,1.0801,1.0773
USDCHF,20100216,00:00:00,1.0773,1.0652,1.0786,1.0664
USDCHF,20100217,00:00:00,1.0664,1.0646,1.0795,1.0781
USDCHF,20100218,00:00:00,1.0782,1.0746,1.0863,1.0862
USDCHF,20100219,00:00:00,1.0863,1.0760,1.0896,1.0768
USDCHF,20100222,00:00:00,1.0766,1.0736,1.0785,1.0754
USDCHF,20100223,00:00:00,1.0753,1.0713,1.0846,1.0833
USDCHF,20100224,00:00:00,1.0832,1.0737,1.0840,1.0808
USDCHF,20100225,00:00:00,1.0809,1.0783,1.0877,1.0805
USDCHF,20100226,00:00:00,1.0805,1.0693,1.0814,1.0739
USDCHF,20100301,00:00:00,1.0740,1.0718,1.0868,1.0785
USDCHF,20100302,00:00:00,1.0784,1.0741,1.0885,1.0752
USDCHF,20100303,00:00:00,1.0751,1.0647,1.0761,1.0677
USDCHF,20100304,00:00:00,1.0678,1.0668,1.0792,1.0769
USDCHF,20100305,00:00:00,1.0770,1.0733,1.0807,1.0740
USDCHF,20100308,00:00:00,1.0725,1.0674,1.0745,1.0735
USDCHF,20100309,00:00:00,1.0734,1.0725,1.0802,1.0748
USDCHF,20100310,00:00:00,1.0748,1.0684,1.0791,1.0699
USDCHF,20100311,00:00:00,1.0699,1.0680,1.0728,1.0684
USDCHF,20100312,00:00:00,1.0683,1.0576,1.0694,1.0581
USDCHF,20100315,00:00:00,1.0588,1.0577,1.0640,1.0617
USDCHF,20100316,00:00:00,1.0618,1.0532,1.0624,1.0551
USDCHF,20100317,00:00:00,1.0550,1.0505,1.0563,1.0541
USDCHF,20100318,00:00:00,1.0541,1.0531,1.0644,1.0576
USDCHF,20100319,00:00:00,1.0575,1.0538,1.0632,1.0612
USDCHF,20100322,00:00:00,1.0608,1.0560,1.0659,1.0580
USDCHF,20100323,00:00:00,1.0580,1.0545,1.0635,1.0574
USDCHF,20100324,00:00:00,1.0574,1.0557,1.0737,1.0719
USDCHF,20100325,00:00:00,1.0719,1.0672,1.0748,1.0739
USDCHF,20100326,00:00:00,1.0739,1.0634,1.0741,1.0649
USDCHF,20100329,00:00:00,1.0596,1.0591,1.0688,1.0625
USDCHF,20100330,00:00:00,1.0625,1.0587,1.0678,1.0661
USDCHF,20100331,00:00:00,1.0660,1.0487,1.0682,1.0537
USDCHF,20100401,00:00:00,1.0537,1.0433,1.0608,1.0539
USDCHF,20100402,00:00:00,1.0539,1.0537,1.0641,1.0616
USDCHF,20100405,00:00:00,1.0610,1.0583,1.0642,1.0623
USDCHF,20100406,00:00:00,1.0622,1.0612,1.0720,1.0689
USDCHF,20100407,00:00:00,1.0690,1.0678,1.0746,1.0738
USDCHF,20100408,00:00:00,1.0737,1.0714,1.0784,1.0728
USDCHF,20100409,00:00:00,1.0728,1.0653,1.0760,1.0655
USDCHF,20100412,00:00:00,1.0597,1.0549,1.0614,1.0597
USDCHF,20100413,00:00:00,1.0538,1.0532,1.0601,1.0538
USDCHF,20100414,00:00:00,1.0538,1.0500,1.0558,1.0516
USDCHF,20100415,00:00:00,1.0515,1.0505,1.0610,1.0557
USDCHF,20100416,00:00:00,1.0557,1.0557,1.0631,1.0603
USDCHF,20100419,00:00:00,1.0629,1.0613,1.0688,1.0627
USDCHF,20100420,00:00:00,1.0628,1.0600,1.0688,1.0679
USDCHF,20100421,00:00:00,1.0678,1.0657,1.0722,1.0699
USDCHF,20100422,00:00:00,1.0700,1.0671,1.0801,1.0781
USDCHF,20100423,00:00:00,1.0782,1.0714,1.0848,1.0731
USDCHF,20100426,00:00:00,1.0712,1.0698,1.0785,1.0713
USDCHF,20100427,00:00:00,1.0713,1.0701,1.0898,1.0882
USDCHF,20100428,00:00:00,1.0882,1.0813,1.0922,1.0852
USDCHF,20100429,00:00:00,1.0852,1.0805,1.0867,1.0830
USDCHF,20100430,00:00:00,1.0829,1.0746,1.0844,1.0759
USDCHF,20100503,00:00:00,1.0753,1.0753,1.0887,1.0859
USDCHF,20100504,00:00:00,1.0860,1.0839,1.1048,1.1040
USDCHF,20100505,00:00:00,1.1041,1.1021,1.1196,1.1174
USDCHF,20100506,00:00:00,1.1174,1.1016,1.1244,1.1130
USDCHF,20100507,00:00:00,1.1130,1.1049,1.1174,1.1083
USDCHF,20100510,00:00:00,1.0992,1.0922,1.1114,1.1096
USDCHF,20100511,00:00:00,1.1096,1.1034,1.1131,1.1122
USDCHF,20100512,00:00:00,1.1121,1.1058,1.1137,1.1105
USDCHF,20100513,00:00:00,1.1104,1.1075,1.1191,1.1183
USDCHF,20100514,00:00:00,1.1184,1.1149,1.1329,1.1312
USDCHF,20100517,00:00:00,1.1337,1.1295,1.1443,1.1308
USDCHF,20100518,00:00:00,1.1308,1.1266,1.1514,1.1501
USDCHF,20100519,00:00:00,1.1501,1.1420,1.1583,1.1506
USDCHF,20100520,00:00:00,1.1507,1.1451,1.1572,1.1514
USDCHF,20100521,00:00:00,1.1514,1.1449,1.1578,1.1489
USDCHF,20100524,00:00:00,1.1502,1.1489,1.1617,1.1603
USDCHF,20100525,00:00:00,1.1602,1.1522,1.1693,1.1547
USDCHF,20100526,00:00:00,1.1547,1.1513,1.1622,1.1608
USDCHF,20100527,00:00:00,1.1607,1.1483,1.1653,1.1516
USDCHF,20100528,00:00:00,1.1516,1.1479,1.1591,1.1589
USDCHF,20100531,00:00:00,1.1579,1.1534,1.1591,1.1550
USDCHF,20100601,00:00:00,1.1550,1.1468,1.1728,1.1573
USDCHF,20100602,00:00:00,1.1573,1.1526,1.1600,1.1549
USDCHF,20100603,00:00:00,1.1548,1.1495,1.1571,1.1567
USDCHF,20100604,00:00:00,1.1567,1.1429,1.1629,1.1615
USDCHF,20100607,00:00:00,1.1638,1.1583,1.1671,1.1632
USDCHF,20100608,00:00:00,1.1633,1.1484,1.1639,1.1531
USDCHF,20100609,00:00:00,1.1531,1.1415,1.1553,1.1481
USDCHF,20100610,00:00:00,1.1481,1.1396,1.1502,1.1431
